"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-1025","Interior Designers",,260,23.5,0.25,0.6,"64590",22.3,"27380","34210","46530","67960","89630"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-1026","Merchandise Displayers and Window Trimmers",,450,36.6,0.438,0.6,"25260",7.7,"16640","17920","21750","32430","37630"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-2012","Producers and Directors",,590,11.2,0.569,0.6,"73860",8.2,"30550","43730","62440","85500","147480"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-2021","Athletes and Sports Competitors",,260,35.3,0.248,0.6,"29360",12,"16470","17620","19520","39220","54850"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-2022","Coaches and Scouts",,"1290",11.5,1.244,0.6,"36000",5.1,"16790","18460","38070","47770","59020"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-2041","Music Directors and Composers",,160,22.4,0.15,0.6,"55300",12.3,"17830","39330","49270","70810","87710"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3011","Radio and Television Announcers",,200,18.7,0.188,0.6,"29310",5.4,"16720","18080","21800","32440","46890"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3022","Reporters and Correspondents",,190,16.5,0.179,0.6,"35200",7.5,"21270","24900","31720","40560","47120"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3031","Public Relations Specialists",,"1070",12,1.03,0.6,"62030",4,"32550","43150","58610","75740","94270"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3041","Editors",,620,11.4,0.593,0.6,"48030",2.2,"28390","39240","46680","57420","69410"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3042","Technical Writers",,580,20.2,0.563,0.6,"64230",1.8,"45310","52780","62410","74990","87750"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3043","Writers and Authors",,250,17.5,0.237,0.6,"52620",3.7,"29990","38430","47650","66900","84180"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3091","Interpreters and Translators",,160,20.6,0.152,0.6,"49540",3.9,"34460","42050","50220","56950","61290"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-3099","Media and Communication Workers, All Other",,200,27.7,0.194,0.6,"52380",7,"23510","29320","48440","65020","74580"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-4011","Audio and Video Equipment Technicians",,370,21.1,0.355,0.6,"47170",8.6,"25210","33250","42060","54800","77820"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-4012","Broadcast Technicians",,200,19.1,0.191,0.6,"34590",7.5,"18100","22180","36690","44430","48400"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-4014","Sound Engineering Technicians",,60,17.3,0.055,0.6,"42550",5.8,"22620","27140","35750","49110","69000"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-4021","Photographers",,410,16.8,0.392,0.59,"43120",14.3,"18580","24310","35720","59830","74210"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-4031","Camera Operators, Television, Video, and Motion Picture",,170,38.7,0.163,0.59,"42430",4.6,"21440","30510","42770","56230","61070"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-4032","Film and Video Editors",,210,13.6,0.202,0.59,"52980",6.8,"25620","32570","41790","67810","91830"
"2011","MI","47644","Warren-Troy-Farmington Hills, MI Metropolitan Division","27-4099","Media and Communication Equipment Workers, All Other",,70,22.9,0.07,0.59,"48730",3.1,"22210","33310","44540","64270","81110"
"2011","MN","20260","Duluth, MN-WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1300",6.2,10.596,0.59,"38050",3.4,"18190","23280","35050","50850","59580"
"2011","MN","20260","Duluth, MN-WI","27-1023","Floral Designers",,100,25.3,0.85,0.59,"20560",5.8,"16030","17060","18770","23340","28750"
"2011","MN","20260","Duluth, MN-WI","27-1024","Graphic Designers",,160,17,1.287,0.59,"32670",3.5,"22700","26090","30550","37250","45090"
"2011","MN","20260","Duluth, MN-WI","27-3022","Reporters and Correspondents",,80,45.8,0.649,0.59,"28110",11.4,"17660","20330","23170","29130","49560"
"2011","MN","20260","Duluth, MN-WI","27-3031","Public Relations Specialists",,100,12.5,0.848,0.59,"52270",4.4,"30610","39870","51460","60510","72960"
"2011","MN","20260","Duluth, MN-WI","27-3041","Editors",,100,32.7,0.796,0.59,"30040",10.3,"16640","18990","28460","38260","47180"
"2011","MN","20260","Duluth, MN-WI","27-3091","Interpreters and Translators",,40,27.8,0.308,0.59,"45560",9.8,"30060","35470","43360","55240","67910"
"2011","MN","20260","Duluth, MN-WI","27-3099","Media and Communication Workers, All Other",,30,31.6,0.284,0.59,"43440",7.5,"21710","30820","45380","54510","60660"
"2011","MN","20260","Duluth, MN-WI","27-4021","Photographers",,40,25,0.289,0.59,"44750",8.3,"23070","27270","36610","55620","86680"
"2011","MN","31860","Mankato-North Mankato, MN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",620,11,12.149,0.59,"39340",6.3,"18610","26250","38010","51900","59970"
"2011","MN","31860","Mankato-North Mankato, MN","27-1024","Graphic Designers",,110,23.8,2.139,0.59,"40110",6.2,"26910","31610","37690","49900","57230"
"2011","MN","31860","Mankato-North Mankato, MN","27-3031","Public Relations Specialists",,50,7.1,0.935,0.59,"52260",3.7,"34880","41050","49800","61010","74360"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","29320",2.8,17.133,0.59,"51190",1.9,"21680","32560","46390","63830","84050"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1011","Art Directors",,750,6.1,0.439,0.59,"81380",2.9,"46030","55980","74220","95230","121370"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1012","Craft Artists",,40,23.3,0.021,0.59,"26000",9,"16390","18090","24180","33550","38870"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,120,34.5,0.072,0.59,"50340",8.4,"28650","42710","51930","59910","68140"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1014","Multimedia Artists and Animators",,590,14.2,0.343,0.59,"53330",2,"32910","38350","51180","62570","82130"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1021","Commercial and Industrial Designers",,480,13.3,0.279,0.59,"55220",4.7,"28600","40890","50520","66680","91950"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1022","Fashion Designers",,60,34.7,0.032,0.59,"65410",7.9,"29890","43860","57570","84880","118800"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1023","Floral Designers",,400,11,0.233,0.59,"27910",5.3,"17990","24720","27760","30860","38120"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1024","Graphic Designers",,"4580",6.4,2.674,0.59,"48560",2.8,"28090","35350","45980","59990","73030"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1025","Interior Designers",,890,23,0.517,0.59,"51680",5,"26550","34790","46210","67690","85770"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1026","Merchandise Displayers and Window Trimmers",,900,21,0.524,0.59,"29220",9.2,"17290","19770","23820","38420","46580"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1027","Set and Exhibit Designers",,220,22.9,0.126,0.59,"41300",5.6,"25550","29000","40220","47360","66850"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-1029","Designers, All Other",,770,22.7,0.45,0.59,"52920",6.1,"24400","36280","51490","64750","88940"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-2012","Producers and Directors",,830,12.5,0.487,0.59,"64230",2.6,"38770","45110","59660","76290","102060"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-2041","Music Directors and Composers",,220,18.9,0.127,0.59,"54720",22.8,"21490","30530","39790","61330","104040"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3011","Radio and Television Announcers",,430,32.1,0.252,0.59,"48950",18.2,"17450","21880","31860","47300","100000"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3012","Public Address System and Other Announcers",,550,45.7,0.324,0.59,"37960",13,"17710","20720","24180","39440","97960"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3021","Broadcast News Analysts",,40,27.3,0.022,0.59,"70010",13.2,"34450","43230","57870","87540","136200"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3022","Reporters and Correspondents",,440,23.5,0.26,0.59,"54230",10.7,"26520","32700","45700","73680","96760"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3031","Public Relations Specialists",,"2840",6.6,1.657,0.58,"59450",1.9,"36540","45190","55900","70000","88720"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3041","Editors",,"2770",6.3,1.621,0.58,"59430",2.9,"33610","41340","56720","71150","95880"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3042","Technical Writers",,820,8.5,0.478,0.58,"65290",1.7,"42800","51640","63760","77560","91980"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3043","Writers and Authors",,"1060",11.2,0.618,0.58,"56920",4.2,"27560","40820","54890","70990","85490"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3091","Interpreters and Translators",,780,20.1,0.454,0.58,"42510",5.2,"28680","34630","42690","51170","57350"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-3099","Media and Communication Workers, All Other",,"1700",6.1,0.991,0.58,"50890",2.2,"29580","37880","46990","63440","75370"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-4011","Audio and Video Equipment Technicians",,650,22.9,0.379,0.58,"48750",9.3,"28200","33410","43140","56970","75200"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-4012","Broadcast Technicians",,410,27.9,0.241,0.58,"41400",5.8,"21490","28090","36940","53520","66960"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-4014","Sound Engineering Technicians",,90,19.9,0.051,0.58,"50960",7.2,"31570","35500","47140","66240","78900"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-4021","Photographers",,990,17,0.576,0.58,"49890",10.2,"17800","23710","42400","66790","85630"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-4031","Camera Operators, Television, Video, and Motion Picture",,120,36.8,0.071,0.58,"48590",3.7,"35970","40660","45670","55060","67590"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-4032","Film and Video Editors",,150,25.1,0.086,0.58,"40860",10.8,"21100","23400","34160","47440","80200"
"2011","MN","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27-4099","Media and Communication Equipment Workers, All Other",,330,18,0.194,0.58,"42870",7.8,"20200","27830","41340","53960","68450"
"2011","MN","40340","Rochester, MN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1390",22.3,14.009,0.58,"38770",11.2,"16670","19030","35960","51120","69600"
"2011","MN","40340","Rochester, MN","27-1023","Floral Designers",,60,19.9,0.618,0.58,"23120",5.4,"17310","20190","22800","26560","29880"
"2011","MN","40340","Rochester, MN","27-1024","Graphic Designers",,110,19.1,1.16,0.58,"43480",6.4,"26580","31520","40720","54890","65280"
"2011","MN","40340","Rochester, MN","27-3022","Reporters and Correspondents",,30,33.3,0.317,0.58,"37100",5.7,"26040","30710","38560","43670","46730"
"2011","MN","40340","Rochester, MN","27-3031","Public Relations Specialists",,80,24.5,0.781,0.58,"65740",5.3,"37870","48330","65980","76310","93270"
"2011","MN","40340","Rochester, MN","27-3041","Editors",,60,17.9,0.586,0.58,"57880",5.1,"33250","41420","51260","79290","90340"
"2011","MN","40340","Rochester, MN","27-3043","Writers and Authors",,40,9.9,0.418,0.58,"62560",3.4,"48000","53340","61930","72950","85150"
"2011","MN","40340","Rochester, MN","27-3091","Interpreters and Translators",,110,0,1.09,0.58,"46400",2.6,"37880","41160","45250","50210","58820"
"2011","MN","40340","Rochester, MN","27-3099","Media and Communication Workers, All Other",,70,9.9,0.687,0.58,"54490",4.1,"34560","43530","54140","64400","75680"
"2011","MN","40340","Rochester, MN","27-4021","Photographers",,60,9.9,0.588,0.58,"40530",10.3,"21270","23570","30370","54790","70170"
"2011","MN","41060","St. Cloud, MN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",880,11.4,9.298,0.58,"41950",2.4,"21510","28500","39170","53260","65080"
"2011","MN","41060","St. Cloud, MN","27-1023","Floral Designers",,50,38.4,0.496,0.58,"27080",9,"17640","21270","27050","31500","37650"
"2011","MN","41060","St. Cloud, MN","27-1024","Graphic Designers",,140,15.1,1.47,0.58,"41960",4.5,"25850","30200","41560","52690","58900"
"2011","MN","41060","St. Cloud, MN","27-1025","Interior Designers",,30,39,0.333,0.58,"41220",19.6,"26120","28430","33750","57930","70470"
"2011","MN","41060","St. Cloud, MN","27-1026","Merchandise Displayers and Window Trimmers",,30,16.1,0.325,0.58,"39390",10,"17520","22450","36230","54400","67800"
"2011","MN","41060","St. Cloud, MN","27-2012","Producers and Directors",,30,31.9,0.351,0.58,"48980",5.4,"33290","37830","49310","56440","60800"
"2011","MN","41060","St. Cloud, MN","27-3031","Public Relations Specialists",,70,12,0.792,0.58,"51260",3.1,"31710","38870","50430","63390","72920"
"2011","MN","41060","St. Cloud, MN","27-3041","Editors",,40,22.9,0.434,0.58,"51230",10.8,"27710","34690","42860","50780","101800"
"2011","MN","41060","St. Cloud, MN","27-4021","Photographers",,40,39.9,0.41,0.58,"32000",5.4,"17260","20830","26520","38170","48590"
"2011","MO","16020","Cape Girardeau-Jackson, MO-IL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",500,18.9,11.413,0.58,"35080",6.3,"17040","19450","30010","38990","65550"
"2011","MO","16020","Cape Girardeau-Jackson, MO-IL","27-1024","Graphic Designers",,30,13.5,0.778,0.58,"31310",6.6,"17850","22280","29320","36730","51900"
"2011","MO","16020","Cape Girardeau-Jackson, MO-IL","27-3011","Radio and Television Announcers",,40,47.8,1.013,0.58,"27890",5.8,"16410","17930","26580","36130","39760"
"2011","MO","16020","Cape Girardeau-Jackson, MO-IL","27-3031","Public Relations Specialists",,60,30.5,1.313,0.58,"54380",9,"32200","36200","51090","72020","87030"
"2011","MO","17860","Columbia, MO","27-1023","Floral Designers",,60,33.7,0.774,0.58,"24190",7.5,"16140","17460","19910","26340","44250"
"2011","MO","17860","Columbia, MO","27-1024","Graphic Designers",,130,21,1.516,0.58,"33540",4,"19310","23570","32310","39090","46910"
"2011","MO","17860","Columbia, MO","27-2012","Producers and Directors",,30,16.2,0.376,0.58,"40250",14.2,"20730","22960","28160","46560","87650"
"2011","MO","17860","Columbia, MO","27-3022","Reporters and Correspondents",,40,8,0.525,0.57,"26720",7.7,"17180","19570","24220","29960","36850"
"2011","MO","17860","Columbia, MO","27-3031","Public Relations Specialists",,280,19.1,3.376,0.57,"41760",3.7,"26050","30120","35900","48250","71480"
"2011","MO","17860","Columbia, MO","27-3041","Editors",,70,20.9,0.882,0.57,"35690",12.2,"17300","19990","32010","42270","68860"
"2011","MO","17860","Columbia, MO","27-3091","Interpreters and Translators",,70,36.7,0.821,0.57,"53110",5.2,"29670","40280","52420","61680","72660"
"2011","MO","27620","Jefferson City, MO","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",960,8.3,13.429,0.57,"41750",6,"17710","23600","36320","49580","68960"
"2011","MO","27620","Jefferson City, MO","27-1024","Graphic Designers",,60,15.8,0.84,0.57,"35560",4.5,"21340","25470","34440","43050","48260"
"2011","MO","27620","Jefferson City, MO","27-2041","Music Directors and Composers",,40,33.8,0.522,0.57,"31840",8.6,"20430","23310","32500","37440","44790"
"2011","MO","27620","Jefferson City, MO","27-3022","Reporters and Correspondents",,60,20.6,0.774,0.57,"39150",5.3,"19740","22390","33850","50160","67550"
"2011","MO","27620","Jefferson City, MO","27-3031","Public Relations Specialists",,290,8.3,4.086,0.57,"60030",10.3,"29660","37430","46830","67430","95550"
"2011","MO","27620","Jefferson City, MO","27-3091","Interpreters and Translators",,30,7.3,0.475,0.57,"47210",5.1,"34540","40990","48540","55100","59000"
"2011","MO","27620","Jefferson City, MO","27-4012","Broadcast Technicians",,50,22.7,0.73,0.57,"29280",10.1,"16550","18330","23280","39960","51290"
"2011","MO","27620","Jefferson City, MO","27-4021","Photographers",,30,18,0.456,0.57,"24120",16.3,"16180","17610","25560","29240","33370"
"2011","MO","27900","Joplin, MO","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",580,15.5,7.638,0.57,"34980",6.2,"16800","18900","28270","43460","62250"
"2011","MO","27900","Joplin, MO","27-1023","Floral Designers",,40,31.9,0.471,0.57,"21180",5.8,"16240","17530","19770","25480","28620"
"2011","MO","27900","Joplin, MO","27-1024","Graphic Designers",,50,17.3,0.609,0.57,"31740",3.3,"20270","25080","32360","37380","43950"
"2011","MO","27900","Joplin, MO","27-3031","Public Relations Specialists",,80,20.5,1.067,0.57,"45460",5.8,"28580","34650","41940","47470","74070"
"2011","MO","28140","Kansas City, MO-KS","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","13650",3.7,14.266,0.57,"46040",2.5,"18950","28140","41140","57850","77980"
"2011","MO","28140","Kansas City, MO-KS","27-1011","Art Directors",,400,10.3,0.42,0.57,"68520",6,"36350","44840","65200","87550","112910"
"2011","MO","28140","Kansas City, MO-KS","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,50,42.4,0.051,0.57,"22260",8.3,"15660","16490","17870","19540","43970"
"2011","MO","28140","Kansas City, MO-KS","27-1014","Multimedia Artists and Animators",,200,24.9,0.209,0.57,"48650",6.6,"28140","33340","42070","58980","78310"
"2011","MO","28140","Kansas City, MO-KS","27-1019","Artists and Related Workers, All Other",,220,0.7,0.231,0.57,"68410",2.4,"49770","55350","65850","78980","93790"
"2011","MO","28140","Kansas City, MO-KS","27-1021","Commercial and Industrial Designers",,180,21.7,0.193,0.57,"60940",4.8,"33820","47440","61190","73540","88670"
"2011","MO","28140","Kansas City, MO-KS","27-1022","Fashion Designers",,50,22.7,0.052,0.57,"59730",11.7,"17960","40540","54650","82730","109030"
"2011","MO","28140","Kansas City, MO-KS","27-1023","Floral Designers",,390,9.8,0.412,0.57,"27590",3.4,"20310","23000","26900","30490","37450"
"2011","MO","28140","Kansas City, MO-KS","27-1024","Graphic Designers",,"1910",6.3,2.001,0.57,"45190",1.8,"28510","34510","42160","52930","69800"
"2011","MO","28140","Kansas City, MO-KS","27-1025","Interior Designers",,360,13.1,0.372,0.57,"46620",4.2,"29570","34790","42090","51700","76120"
"2011","MO","28140","Kansas City, MO-KS","27-1026","Merchandise Displayers and Window Trimmers",,420,26.5,0.443,0.57,"27700",6.2,"16810","19090","25270","30530","43850"
"2011","MO","28140","Kansas City, MO-KS","27-1027","Set and Exhibit Designers",,30,11.3,0.036,0.57,"48810",6.7,"23150","34490","50400","61680","73040"
"2011","MO","28140","Kansas City, MO-KS","27-2012","Producers and Directors",,310,16.5,0.328,0.56,"76130",10.3,"32050","38450","56460","80270","170330"
"2011","MO","28140","Kansas City, MO-KS","27-2032","Choreographers",,120,43.6,0.124,0.56,"32890",17.9,"16800","18770","22730","44180","66370"
"2011","MO","28140","Kansas City, MO-KS","27-2041","Music Directors and Composers",,310,9.7,0.323,0.56,"46580",3.5,"32510","39130","45860","55110","63550"
"2011","MO","28140","Kansas City, MO-KS","27-3011","Radio and Television Announcers",,240,17.5,0.254,0.56,"36330",12.2,"17550","20360","23940","37190","63700"
"2011","MO","28140","Kansas City, MO-KS","27-3022","Reporters and Correspondents",,340,12.2,0.354,0.56,"43140",4.5,"18590","23540","38440","58880","76990"
"2011","MO","28140","Kansas City, MO-KS","27-3031","Public Relations Specialists",,"2190",8.3,2.288,0.56,"56070",1.9,"31040","39520","51110","69920","89980"
"2011","MO","28140","Kansas City, MO-KS","27-3041","Editors",,690,14.1,0.721,0.56,"54360",4.5,"27000","36070","47440","69160","89370"
"2011","MO","28140","Kansas City, MO-KS","27-3042","Technical Writers",,400,11.3,0.42,0.56,"52580",2.6,"32460","39880","51360","65490","74770"
"2011","MO","28140","Kansas City, MO-KS","27-3043","Writers and Authors",,450,11.8,0.465,0.56,"61550",5.8,"27760","41270","59300","80180","93830"
"2011","MO","28140","Kansas City, MO-KS","27-3091","Interpreters and Translators",,430,13,0.446,0.56,"49470",11.9,"19040","29520","46610","66570","85900"
"2011","MO","28140","Kansas City, MO-KS","27-4011","Audio and Video Equipment Technicians",,190,14.4,0.199,0.56,"38540",4.3,"22410","27730","37330","47900","57900"
"2011","MO","28140","Kansas City, MO-KS","27-4012","Broadcast Technicians",,220,21,0.229,0.56,"38930",7.6,"18250","22570","32590","53770","71050"
"2011","MO","28140","Kansas City, MO-KS","27-4014","Sound Engineering Technicians",,70,24,0.076,0.56,"33860",8.3,"18340","21150","24750","40270","62770"
"2011","MO","28140","Kansas City, MO-KS","27-4021","Photographers",,710,13.2,0.747,0.56,"23720",6.4,"16130","17180","18920","26260","38840"
"2011","MO","28140","Kansas City, MO-KS","27-4031","Camera Operators, Television, Video, and Motion Picture",,110,12.3,0.111,0.56,"35930",6.8,"17750","24980","34760","44420","53870"
"2011","MO","28140","Kansas City, MO-KS","27-4032","Film and Video Editors",,140,23.2,0.146,0.56,"41650",9.2,"21410","26020","32900","50570","80510"
"2011","MO","28140","Kansas City, MO-KS","27-4099","Media and Communication Equipment Workers, All Other",,40,1.9,0.046,0.56,"76360",2.4,"57410","66960","73390","87290","98190"
"2011","MO","41140","St. Joseph, MO-KS","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",400,8.3,7.878,0.56,"35340",4.5,"17180","19800","31400","44190","60230"
"2011","MO","41140","St. Joseph, MO-KS","27-1023","Floral Designers",,30,15.8,0.589,0.56,"26930",8.6,"17080","19480","22510","31180","50690"
"2011","MO","41140","St. Joseph, MO-KS","27-1026","Merchandise Displayers and Window Trimmers",,60,45.9,1.174,0.56,"25750",14.7,"16940","19120","25840","32640","36530"
"2011","MO","41140","St. Joseph, MO-KS","27-3031","Public Relations Specialists",,70,17.7,1.404,0.56,"41140",6.3,"17190","25670","41790","52460","68320"
"2011","MO","41180","St. Louis, MO-IL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","16830",4.1,13.26,0.56,"45200",2.5,"18110","24690","38640","57600","79150"
"2011","MO","41180","St. Louis, MO-IL","27-1011","Art Directors",,250,18.5,0.197,0.56,"67470",3.3,"40790","47600","62370","84170","99340"
"2011","MO","41180","St. Louis, MO-IL","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,70,25.3,0.058,0.56,"63720",12.7,"26040","41010","62810","74200","89810"
"2011","MO","41180","St. Louis, MO-IL","27-1014","Multimedia Artists and Animators",,190,18.2,0.147,0.56,"64310",4.6,"31830","46040","63110","80070","95110"
"2011","MO","41180","St. Louis, MO-IL","27-1019","Artists and Related Workers, All Other",,120,11.7,0.091,0.56,"30540",11.8,"24920","24930","24930","34460","45380"
"2011","MO","41180","St. Louis, MO-IL","27-1021","Commercial and Industrial Designers",,200,22.7,0.16,0.56,"76460",15.3,"32280","39890","58590","80240","139230"
"2011","MO","41180","St. Louis, MO-IL","27-1022","Fashion Designers",,70,27.6,0.055,0.56,"69310",9.6,"34560","43890","61310","85350","111380"
"2011","MO","41180","St. Louis, MO-IL","27-1023","Floral Designers",,430,16,0.341,0.56,"24180",7.9,"17500","18710","21550","27210","35780"
"2011","MO","41180","St. Louis, MO-IL","27-1024","Graphic Designers",,"1920",5.7,1.509,0.56,"46210",2.5,"25290","32760","42140","55210","71770"
"2011","MO","41180","St. Louis, MO-IL","27-1025","Interior Designers",,400,17.1,0.313,0.56,"49800",5,"28140","33490","43640","61100","76160"
"2011","MO","41180","St. Louis, MO-IL","27-1026","Merchandise Displayers and Window Trimmers",,610,22.6,0.478,0.56,"27510",2.8,"17040","19550","26530","32260","38500"
"2011","MO","41180","St. Louis, MO-IL","27-2012","Producers and Directors",,410,11.5,0.32,0.56,"67510",6.9,"29080","43390","63670","86170","104050"
"2011","MO","41180","St. Louis, MO-IL","27-2041","Music Directors and Composers",,260,22.1,0.203,0.55,"42030",7.8,"18560","32650","39810","47000","60580"
"2011","MO","41180","St. Louis, MO-IL","27-3011","Radio and Television Announcers",,270,26.4,0.215,0.55,"44920",4.9,"17060","19430","31390","49570","90750"
"2011","MO","41180","St. Louis, MO-IL","27-3022","Reporters and Correspondents",,350,18.3,0.278,0.55,"34430",7.5,"18020","20680","28820","43990","58630"
"2011","MO","41180","St. Louis, MO-IL","27-3031","Public Relations Specialists",,"2790",6.6,2.198,0.55,"55120",3.3,"27400","35640","47470","66210","90830"
"2011","MO","41180","St. Louis, MO-IL","27-3041","Editors",,560,20.4,0.442,0.55,"55670",5.8,"27250","36980","50120","66990","94850"
"2011","MO","41180","St. Louis, MO-IL","27-3042","Technical Writers",,610,9.5,0.478,0.55,"59390",3.8,"39830","48290","58480","71000","83090"
"2011","MO","41180","St. Louis, MO-IL","27-3043","Writers and Authors",,300,18.7,0.235,0.55,"63810",9.1,"28390","36670","56970","72680","107940"
"2011","MO","41180","St. Louis, MO-IL","27-3091","Interpreters and Translators",,360,26.6,0.283,0.55,"50040",4,"28410","38230","52210","60160","71140"
"2011","MO","41180","St. Louis, MO-IL","27-3099","Media and Communication Workers, All Other",,50,25.8,0.036,0.55,"59160",9.6,"21250","29850","58430","83430","93860"
"2011","MO","41180","St. Louis, MO-IL","27-4011","Audio and Video Equipment Technicians",,770,17.4,0.605,0.55,"44870",6.2,"26650","30650","48040","55160","59450"
"2011","MO","41180","St. Louis, MO-IL","27-4012","Broadcast Technicians",,210,20.8,0.168,0.55,"32060",8.8,"16800","18840","26470","41790","61320"
"2011","MO","41180","St. Louis, MO-IL","27-4014","Sound Engineering Technicians",,100,19.7,0.082,0.55,"57770",6.8,"18660","41370","63990","73190","86610"
"2011","MO","41180","St. Louis, MO-IL","27-4021","Photographers",,630,12.8,0.493,0.55,"29310",7.2,"16750","18680","27980","36840","46970"
"2011","MO","41180","St. Louis, MO-IL","27-4031","Camera Operators, Television, Video, and Motion Picture",,110,23.5,0.085,0.55,"49560",15.5,"17920","24740","40360","70590","103630"
"2011","MO","41180","St. Louis, MO-IL","27-4032","Film and Video Editors",,190,12,0.153,0.55,"45930",7.2,"22570","28240","43940","55090","72390"
"2011","MO","41180","St. Louis, MO-IL","27-4099","Media and Communication Equipment Workers, All Other",,110,33.5,0.09,0.55,"79410",1.9,"60100","68820","80280","90010","99410"
"2011","MO","44180","Springfield, MO","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2530",7.7,13.983,0.55,"37940",4,"17670","22340","31560","44440","61380"
